Tiempo de ejecucion total: 3.45872e+008 ns
Nodo_Origen;Nodo_Destino;Peso_Del_Camino
588;587;-15.4799
588;588;0
589;589;0
590;581;-99.6436
590;582;-49.1385
590;587;-23.2318
590;588;-7.75194
590;589;-7.93651
590;590;0
591;553;-147.666
591;555;-65.6986
591;561;-25.1504
591;579;-15.6986
591;581;-112.547
591;582;-62.0418
591;587;-36.135
591;588;-20.6552
591;589;-20.8397
591;590;-12.9032
591;591;0
592;553;-181.818
592;554;-90.9091
592;555;-81.9672
592;592;0
593;581;-109.195
593;582;-58.6896
593;587;-32.7829
593;588;-17.303
593;589;-17.4876
593;590;-9.5511
593;593;0
594;551;-281.547
594;560;-389.753
594;561;-309.924
594;562;-375.589
594;563;-292.003
594;564;-267.849
594;565;-254.656
594;566;-203.11
594;567;-362.736
594;568;-206.567
594;569;-252.845
594;570;-193.252
594;571;-164.35
594;572;-11.3507
594;573;-0.992063
594;594;0
595;581;-116.933
595;582;-66.4275
595;587;-40.5208
595;588;-25.0409
595;589;-25.2255
595;590;-17.289
595;593;-7.73787
595;595;0
596;553;-140.051
596;555;-58.0841
596;561;-17.5359
596;579;-8.08407
596;581;-123.098
596;582;-72.5927
596;587;-46.686
596;588;-31.2061
596;589;-31.3907
596;590;-23.4542
596;593;-13.9031
596;595;-6.16523
596;596;0
597;581;-135.8
597;582;-85.2955
597;587;-59.3887
597;588;-43.9088
597;589;-44.0934
597;590;-36.1569
597;593;-26.6058
597;595;-18.8679
597;597;0
598;453;-43.5359
598;454;-34.2531
598;455;-31.0085
598;465;-360.805
598;471;-330.181
598;472;-10.8539
598;474;-355.79
598;476;-7.69231
598;479;-5.68182
598;484;-347.139
598;486;-328.518
598;546;-168.95
598;549;-2.2831
598;550;-2.2831
598;581;-141.499
598;582;-90.9935
598;587;-65.0867
598;588;-49.6068
598;589;-49.7914
598;590;-41.8549
598;593;-32.3038
598;595;-24.5659
598;597;-5.69801
598;598;0
599;471;-7.50188
599;540;-12.1951
599;599;0
600;600;0
601;561;-21.0526
601;576;-9.87167
601;601;0
602;560;-18.2482
602;575;-15.4799
602;576;-9.59693
602;602;0
603;453;-48.8325
603;454;-39.5498
603;455;-36.3051
603;465;-366.102
603;471;-335.478
603;472;-16.1505
603;474;-361.087
603;476;-12.9889
603;479;-10.9784
603;484;-352.436
603;486;-333.814
603;546;-174.246
603;549;-7.57972
603;550;-7.57972
603;581;-166.196
603;582;-115.691
603;587;-89.7839
603;588;-74.304
603;589;-74.4886
603;590;-66.552
603;593;-57.0009
603;595;-49.2631
603;597;-30.3951
603;598;-5.29661
603;603;0
604;553;-230.599
604;554;-139.69
604;555;-130.748
604;561;-28.5708
604;563;-10.6496
604;581;-227.167
604;582;-176.662
604;583;-119.191
604;584;-13.9276
604;592;-48.7805
604;604;0
605;600;-56.1798
605;605;0
606;553;-190.909
606;554;-100
606;560;-38.8195
606;562;-24.6552
606;580;-14.0056
606;600;-138.147
606;605;-81.9672
606;606;0
607;553;-510.06
607;554;-419.151
607;581;-262.501
607;582;-211.996
607;583;-154.524
607;584;-49.2611
607;585;-48.7805
607;587;-23.9761
607;588;-8.49618
607;607;0
608;553;-109.515
608;555;-27.5482
608;581;-185.8
608;582;-135.295
608;587;-109.389
608;588;-93.9088
608;589;-94.0934
608;590;-86.1569
608;593;-76.6058
608;595;-68.8679
608;597;-50
608;608;0
609;553;-148.426
609;555;-66.4587
609;581;-224.711
609;582;-174.206
609;587;-148.299
609;588;-132.819
609;589;-133.004
609;590;-125.067
609;593;-115.516
609;595;-107.778
609;597;-88.9105
609;608;-38.9105
609;609;0
610;553;-196.045
610;555;-114.078
610;581;-272.33
610;582;-221.825
610;587;-195.918
610;588;-180.438
610;589;-180.623
610;590;-172.686
610;593;-163.135
610;595;-155.397
610;597;-136.53
610;608;-86.5296
610;609;-47.6191
610;610;0
611;553;-288.638
611;555;-206.67
611;581;-364.923
611;582;-314.418
611;587;-288.511
611;588;-273.031
611;589;-273.216
611;590;-265.279
611;593;-255.728
611;595;-247.99
611;597;-229.122
611;608;-179.122
611;609;-140.212
611;610;-92.5926
611;611;0
612;581;-100.505
612;582;-50
612;600;-50
612;612;0
613;551;-50.505
613;553;-184.008
613;555;-102.041
613;557;-42.3729
613;613;0
614;551;-76.8912
614;560;-114.055
614;561;-105.268
614;562;-99.8905
614;563;-87.3472
614;564;-63.1926
614;565;-50
614;567;-87.037
614;568;-63.3156
614;570;-50
614;614;0
615;551;-10076.9
615;556;-144.928
615;560;-10114.1
615;561;-10105.3
615;562;-10099.9
615;563;-10087.3
615;564;-10063.2
615;565;-10050
615;567;-10087
615;568;-10063.3
615;570;-10050
615;614;-10000
615;615;0
616;616;0
617;64;-268.031
617;67;-175.439
617;573;-83.5027
617;574;-48.7805
617;616;-185.185
617;617;0
618;553;-163.315
618;555;-81.348
618;560;-7.5358
618;561;-40.7998
618;579;-31.348
618;581;-128.196
618;582;-77.6912
618;587;-51.7845
618;588;-36.3046
618;589;-36.4892
618;590;-28.5527
618;591;-15.6494
618;618;0
619;64;-318.031
619;67;-225.439
619;560;-80.4792
619;562;-66.3148
619;568;-41.6235
619;573;-133.503
619;574;-98.7805
619;575;-24.6305
619;577;-25.974
619;616;-235.185
619;617;-50
619;619;0
620;581;-100.505
620;582;-50
620;586;-169.492
620;600;-50
620;620;0
621;64;-531.189
621;67;-438.596
621;573;-346.661
621;574;-311.938
621;616;-448.343
621;617;-263.158
621;621;0
622;553;-160.02
622;555;-78.0533
622;581;-236.306
622;582;-185.8
622;587;-159.894
622;588;-144.414
622;589;-144.598
622;590;-136.662
622;593;-127.111
622;595;-119.373
622;597;-100.505
622;608;-50.505
622;622;0
623;553;-516.528
623;554;-425.619
623;555;-304.71
623;581;-462.962
623;582;-412.457
623;585;-55.2486
623;586;-71.4286
623;587;-386.55
623;588;-371.07
623;589;-371.255
623;590;-363.318
623;593;-353.767
623;595;-346.029
623;597;-327.161
623;608;-277.161
623;609;-238.251
623;610;-190.632
623;611;-98.0392
623;623;0
624;553;-278.69
624;555;-196.722
624;561;-75.1504
624;579;-65.6986
624;581;-354.975
624;582;-304.47
624;587;-278.563
624;588;-263.083
624;589;-263.268
624;590;-255.331
624;591;-50
624;593;-245.78
624;595;-238.042
624;597;-219.174
624;608;-169.174
624;609;-130.264
624;610;-82.6446
624;624;0
625;551;-95.1043
625;553;-257.847
625;554;-166.938
625;555;-157.996
625;561;-123.481
625;563;-105.56
625;564;-81.4057
625;565;-68.2131
625;566;-16.6667
625;581;-254.415
625;582;-203.91
625;583;-146.439
625;584;-41.1755
625;592;-76.0284
625;604;-27.248
625;625;0
626;551;-164.07
626;553;-326.812
626;554;-235.903
626;555;-226.961
626;560;-52.9038
626;561;-192.447
626;562;-38.7395
626;563;-174.526
626;564;-150.371
626;565;-137.179
626;566;-85.6322
626;567;-17.2712
626;580;-28.0899
626;581;-323.381
626;582;-272.876
626;583;-215.404
626;584;-110.141
626;592;-144.994
626;604;-96.2135
626;625;-68.9655
626;626;0
627;180;-252.381
627;181;-119.048
627;627;0
628;180;-305.291
628;181;-171.958
628;551;-303.571
628;556;-95.2381
628;557;-30.6748
628;627;-52.91
628;628;0
629;170;-44.3156
629;173;-24.6305
629;629;0
630;551;-145.104
630;553;-363.636
630;554;-272.727
630;555;-263.785
630;561;-173.481
630;563;-155.56
630;564;-131.406
630;565;-118.213
630;566;-66.6667
630;581;-304.415
630;582;-253.91
630;583;-196.439
630;584;-91.1755
630;592;-181.818
630;604;-77.248
630;625;-50
630;630;0
631;551;-10145.1
631;553;-10363.6
631;554;-10272.7
631;555;-10263.8
631;560;-152.904
631;561;-10173.5
631;562;-138.74
631;563;-10155.6
631;564;-10131.4
631;565;-10118.2
631;566;-10066.7
631;567;-117.271
631;580;-128.09
631;581;-10304.4
631;582;-10253.9
631;583;-10196.4
631;584;-10091.2
631;592;-10181.8
631;604;-10077.2
631;625;-10050
631;626;-100
631;630;-10000
631;631;0
632;170;-44.3156
632;173;-24.6305
632;632;0
633;557;-66.6667
633;633;0
634;180;-515.539
634;181;-382.205
634;627;-263.158
634;634;0
635;180;-627.271
635;181;-493.937
635;553;-281.967
635;555;-200
635;627;-374.89
635;634;-111.732
635;635;0
636;557;-28.5714
636;636;0
637;180;-400.529
637;181;-267.196
637;551;-398.81
637;556;-190.476
637;557;-125.913
637;616;-204.082
637;627;-148.148
637;628;-95.2381
637;637;0
638;64;-431.966
638;67;-339.373
638;170;-257.082
638;173;-237.397
638;573;-247.437
638;574;-212.715
638;575;-50
638;616;-349.12
638;617;-163.934
638;629;-212.766
638;638;0
639;557;-118.213
639;633;-51.5464
639;639;0
640;450;-194.893
640;452;-172.794
640;453;-580.567
640;454;-571.285
640;456;-473.138
640;460;-172.228
640;461;-167.679
640;463;-160.571
640;464;-124.47
640;491;-711.19
640;515;-671.19
640;533;-638.932
640;534;-521.285
640;535;-474.773
640;536;-437.037
640;557;-125.49
640;558;-66.6667
640;633;-58.8235
640;640;0
641;551;-217.197
641;560;-325.403
641;561;-245.574
641;562;-311.239
641;563;-227.653
641;564;-203.499
641;565;-190.306
641;566;-138.76
641;567;-298.386
641;568;-142.217
641;569;-188.496
641;570;-128.902
641;571;-100
641;641;0
642;553;-73.5294
642;642;0
643;553;-170.617
643;560;-77.0178
643;562;-62.8535
643;567;-50
643;642;-97.0874
643;643;0
644;551;-129.72
644;561;-158.097
644;563;-140.176
644;564;-116.021
644;565;-102.828
644;566;-51.282
644;644;0
645;553;-240.17
645;554;-149.261
645;560;-88.0806
645;562;-73.9163
645;580;-63.2667
645;589;-8.49618
645;600;-187.408
645;605;-131.228
645;606;-49.2611
645;645;0
646;170;-116.258
646;173;-96.573
646;551;-290.727
646;553;-245.943
646;555;-152.546
646;557;-92.8779
646;560;-398.933
646;561;-319.104
646;562;-384.769
646;563;-301.183
646;564;-277.028
646;565;-263.835
646;566;-212.289
646;567;-371.915
646;568;-215.747
646;569;-262.025
646;570;-202.431
646;571;-173.529
646;613;-50.505
646;614;-85.4701
646;632;-71.9424
646;641;-73.5294
646;642;-172.414
646;646;0
647;586;-100
647;589;-12.407
647;600;-51.282
647;647;0
648;64;-481.966
648;67;-389.373
648;170;-307.082
648;173;-287.397
648;561;-33.7109
648;573;-297.437
648;574;-262.715
648;575;-100
648;576;-22.5299
648;601;-12.6582
648;616;-399.12
648;617;-213.934
648;629;-262.766
648;638;-50
648;648;0
649;551;-30.2824
649;561;-58.6595
649;563;-40.7383
649;564;-16.5837
649;573;-61.2474
649;574;-26.5252
649;616;-100
649;649;0
650;553;-507.576
650;554;-416.667
650;581;-433.838
650;582;-383.333
650;583;-45.6621
650;600;-383.333
650;612;-333.333
650;650;0
651;553;-507.576
651;554;-416.667
651;581;-433.838
651;582;-383.333
651;586;-502.825
651;600;-383.333
651;605;-50
651;620;-333.333
651;651;0
652;553;-244.673
652;554;-153.763
652;560;-92.583
652;562;-78.4187
652;580;-67.769
652;600;-191.91
652;605;-135.731
652;606;-53.7634
652;652;0
653;64;-632.199
653;67;-539.607
653;551;-282.589
653;560;-390.795
653;561;-310.966
653;562;-376.631
653;563;-293.045
653;564;-268.89
653;565;-255.698
653;566;-204.151
653;567;-363.777
653;568;-207.609
653;569;-253.887
653;570;-194.293
653;571;-165.392
653;572;-12.3924
653;573;-447.671
653;574;-412.948
653;575;-65.9529
653;577;-67.2963
653;594;-1.04167
653;616;-549.353
653;617;-364.168
653;619;-41.3223
653;621;-101.01
653;653;0
654;551;-189.47
654;552;-119.048
654;553;-255.348
654;554;-164.439
654;555;-155.497
654;592;-73.5294
654;654;0
655;170;-148.482
655;173;-128.797
655;551;-140.845
655;629;-104.167
655;655;0
656;553;-395.23
656;555;-313.263
656;581;-471.515
656;582;-421.01
656;587;-395.103
656;588;-379.623
656;589;-379.808
656;590;-371.871
656;593;-362.32
656;595;-354.582
656;597;-335.714
656;608;-285.714
656;622;-61.3497
656;656;0
657;180;-589.613
657;181;-456.28
657;627;-337.232
657;634;-74.0741
657;657;0
658;180;-734.54
658;181;-601.207
658;557;-170.027
658;627;-482.159
658;633;-103.36
658;634;-219.002
658;639;-51.8135
658;657;-144.928
658;658;0
659;553;-278.69
659;555;-196.722
659;561;-75.1504
659;579;-65.6986
659;581;-354.975
659;582;-304.47
659;587;-278.563
659;588;-263.083
659;589;-263.268
659;590;-255.331
659;591;-50
659;593;-245.78
659;595;-238.042
659;597;-219.174
659;608;-169.174
659;609;-130.264
659;610;-82.6446
659;659;0
660;64;-453.216
660;67;-360.624
660;170;-220.425
660;173;-200.74
660;551;-394.893
660;553;-350.11
660;555;-256.713
660;557;-197.045
660;560;-503.1
660;561;-423.271
660;562;-488.935
660;563;-405.349
660;564;-381.195
660;565;-368.002
660;566;-316.456
660;567;-476.082
660;568;-319.913
660;569;-366.192
660;570;-306.598
660;571;-277.696
660;573;-268.688
660;574;-233.966
660;577;-100
660;613;-154.672
660;614;-189.637
660;616;-370.37
660;617;-185.185
660;632;-176.109
660;641;-177.696
660;642;-276.581
660;646;-104.167
660;660;0
661;573;-103.093
661;661;0
662;553;-571.777
662;554;-480.868
662;555;-359.958
662;581;-518.21
662;582;-467.705
662;585;-110.497
662;586;-126.677
662;587;-441.799
662;588;-426.319
662;589;-426.503
662;590;-418.567
662;593;-409.016
662;595;-401.278
662;597;-382.41
662;600;-219.492
662;608;-332.41
662;609;-293.499
662;610;-245.88
662;611;-153.288
662;612;-169.492
662;623;-55.2486
662;662;0
663;553;-393.901
663;554;-249.261
663;555;-311.934
663;560;-188.081
663;562;-173.916
663;580;-163.267
663;581;-470.186
663;582;-419.681
663;587;-393.774
663;588;-378.294
663;589;-378.479
663;590;-370.542
663;593;-360.991
663;595;-353.253
663;597;-334.385
663;600;-287.408
663;605;-231.228
663;606;-149.261
663;608;-284.385
663;609;-245.475
663;610;-197.856
663;611;-105.263
663;645;-100
663;663;0
664;551;-263.544
664;552;-193.122
664;553;-329.422
664;554;-238.513
664;555;-229.571
664;560;-325.403
664;561;-245.574
664;562;-311.239
664;563;-227.653
664;564;-203.499
664;565;-190.306
664;566;-138.76
664;567;-298.386
664;568;-142.217
664;569;-188.496
664;570;-128.902
664;571;-100
664;592;-147.603
664;654;-74.0741
664;664;0
665;170;-132.006
665;173;-112.321
665;551;-306.475
665;552;-146.903
665;553;-283.203
665;554;-192.294
665;555;-183.352
665;557;-219.908
665;560;-414.681
665;561;-334.852
665;562;-400.517
665;563;-316.931
665;564;-292.776
665;565;-279.584
665;566;-228.037
665;567;-387.663
665;568;-231.495
665;569;-277.773
665;570;-218.179
665;571;-189.277
665;592;-101.385
665;613;-66.2531
665;614;-101.218
665;632;-87.6905
665;633;-153.241
665;639;-101.695
665;641;-89.2774
665;642;-188.162
665;646;-15.748
665;654;-27.8551
665;665;0
666;465;-11.5741
666;470;-11.3895
666;666;0
667;465;-57.6466
667;470;-12.8753
667;474;-52.6316
667;475;-3.82556
667;557;-100
667;633;-33.3333
667;667;0
668;37;-511.494
668;43;-2204.4
668;170;-241.299
668;173;-221.614
668;174;-204.403
668;176;-166.667
668;460;-113.162
668;465;-105.264
668;470;-123.474
668;475;-114.424
668;480;-97.8951
668;481;-70.4225
668;668;0
669;452;-6.91563
669;460;-12.4378
669;669;0
670;3;-889.827
670;8;-738.312
670;9;-688.092
670;218;-645.719
670;219;-594.958
670;238;-543.937
670;253;-371.523
670;261;-68.4931
670;670;0
671;3;-922.085
671;8;-770.57
671;9;-720.35
671;218;-677.977
671;219;-627.216
671;221;-50.2513
671;238;-576.195
671;253;-403.782
671;261;-100.751
671;670;-32.2581
671;671;0
672;3;-358.16
672;8;-206.645
672;9;-156.425
672;218;-114.053
672;219;-63.2911
672;221;-40.1606
672;672;0
673;3;-452.893
673;8;-301.378
673;9;-251.158
673;167;-97.7057
673;218;-208.785
673;219;-158.024
673;220;-1.55183
673;221;-134.894
673;672;-94.7329
673;673;0
674;224;-218.86
674;225;-85.5263
674;226;-32.8947
674;227;-4.60617
674;674;0
675;3;-733.136
675;8;-581.621
675;9;-531.401
675;218;-489.028
675;219;-438.267
675;238;-387.246
675;239;-313.717
675;240;-197.438
675;243;-129.87
675;675;0
676;3;-989.546
676;8;-838.031
676;9;-787.811
676;218;-745.438
676;219;-694.677
676;238;-643.656
676;239;-570.127
676;240;-453.848
676;241;-112.517
676;242;-77.6403
676;243;-386.28
676;245;-209.876
676;246;-123.131
676;262;-109.262
676;263;-6.16903
676;675;-256.41
676;676;0
677;3;-740.959
677;8;-589.444
677;9;-539.224
677;218;-496.852
677;219;-446.09
677;238;-395.07
677;239;-321.54
677;240;-205.261
677;241;-200.338
677;242;-167.334
677;244;-46.8523
677;245;-144.311
677;246;-57.5659
677;247;-21.7391
677;677;0
678;3;-647.564
678;8;-496.049
678;9;-445.829
678;218;-403.456
678;219;-352.695
678;222;-62.3189
678;224;-408.442
678;227;-223.721
678;229;-62.4311
678;231;-78.8741
678;237;-28.8741
678;238;-301.675
678;239;-228.145
678;240;-111.866
678;241;-106.942
678;242;-72.0656
678;245;-204.301
678;246;-117.557
678;254;-0.337701
678;262;-103.687
678;263;-0.594318
678;678;0
679;3;-747.613
679;8;-596.098
679;9;-545.878
679;218;-503.505
679;219;-452.744
679;238;-401.723
679;239;-328.194
679;240;-211.915
679;241;-206.991
679;242;-173.988
679;244;-53.5057
679;245;-150.964
679;246;-64.2193
679;247;-28.3925
679;677;-6.65336
679;679;0
680;3;-888.458
680;8;-736.943
680;9;-686.723
680;218;-644.35
680;219;-593.589
680;238;-542.568
680;239;-469.039
680;240;-352.76
680;241;-347.836
680;242;-314.833
680;244;-194.351
680;245;-291.809
680;246;-205.064
680;247;-169.238
680;248;-78.3452
680;251;-27.3903
680;252;-16.8529
680;256;-11.6822
680;677;-147.498
680;679;-140.845
680;680;0
681;3;-901.197
681;8;-749.681
681;9;-699.462
681;218;-657.089
681;219;-606.327
681;238;-555.307
681;239;-481.778
681;240;-365.499
681;241;-360.575
681;242;-327.572
681;244;-207.09
681;245;-304.548
681;246;-217.803
681;247;-181.976
681;248;-91.0841
681;251;-40.1291
681;252;-29.5917
681;256;-24.4211
681;677;-160.237
681;679;-153.584
681;680;-12.7388
681;681;0
682;3;-799.004
682;8;-647.488
682;9;-597.269
682;218;-554.896
682;219;-504.134
682;238;-453.114
682;239;-379.585
682;240;-263.305
682;241;-258.382
682;242;-225.378
682;244;-104.897
682;247;-79.7833
682;248;-64.5161
682;682;0
683;3;-834.718
683;8;-683.203
683;9;-632.983
683;218;-590.61
683;219;-539.849
683;238;-488.828
683;239;-415.299
683;240;-299.02
683;241;-294.096
683;242;-261.093
683;244;-140.611
683;247;-115.498
683;248;-100.23
683;682;-35.7143
683;683;0
684;3;-870.432
684;8;-718.917
684;9;-668.697
684;218;-626.324
684;219;-575.563
684;238;-524.542
684;239;-451.013
684;240;-334.734
684;241;-329.81
684;242;-296.807
684;244;-176.325
684;247;-151.212
684;248;-135.945
684;251;-34.9759
684;252;-24.4385
684;256;-19.2678
684;682;-71.4286
684;683;-35.7143
684;684;0
685;3;-1048.7
685;8;-897.187
685;9;-846.967
685;218;-804.594
685;219;-753.833
685;238;-702.812
685;239;-629.283
685;240;-513.004
685;241;-508.08
685;242;-475.077
685;244;-354.595
685;247;-329.482
685;248;-314.215
685;249;-245.721
685;250;-51.282
685;255;-162.388
685;258;-163.849
685;259;-77.6423
685;260;-9.14913
685;685;0
